state1,state2,distance
Indiana,North Carolina,481.5492946890984
Indiana,North Dakota,879.4141137778524
Indiana,Ohio,186.78420823176
Indiana,Oklahoma,681.4130666125108
Indiana,Oregon,1775.7670594205279
Indiana,Pennsylvania,452.4531600919186
Indiana,Rhode Island,781.0545671250682
Indiana,South Carolina,508.5128568317584
Indiana,South Dakota,780.4995071174887
Indiana,Tennessee,278.3966363085147
Indiana,Texas,933.9990709027757
Indiana,Utah,1351.027029693555
Indiana,Vermont,756.8683774233568
Indiana,Virginia,433.3611253240144
Indiana,Washington,1773.2075122202684
Indiana,West Virginia,315.46346951884857
Indiana,Wisconsin,377.81018785937664
Indiana,Wyoming,1121.8039337119153
Iowa,Alabama,737.9400950040136
Iowa,Alaska,2740.60491803234
Iowa,Arizona,1122.5398797099297
Iowa,Arkansas,498.6058752100893
Iowa,California,1420.1045918475872
Iowa,Colorado,668.354764847317
Iowa,Connecticut,1069.546399182393
Iowa,Delaware,968.8338947140363
Iowa,District of Columbia,893.6753018868274
Iowa,Florida,1115.0906749285302
Iowa,Georgia,852.832499671161
Iowa,Hawaii,3918.9976374546623
Iowa,Idaho,1074.6772435083972
Iowa,Illinois,264.75603033847074
Iowa,Indiana,405.99167485111144
Iowa,Iowa,0.0
Iowa,Kansas,357.19566025905846
Iowa,Kentucky,536.4630157222898
Iowa,Louisiana,763.4506860175567
Iowa,Maine,1230.5549715601703
Iowa,Maryland,901.8029339719839
Iowa,Massachusetts,1110.6300743015754
Iowa,Michigan,437.12055436349544
Iowa,Minnesota,293.1384453380917
Iowa,Mississippi,677.385001009244
Iowa,Missouri,262.3653626721819
Iowa,Montana,865.4778608681065
Iowa,Nebraska,327.2958332752905
Iowa,Nevada,1225.7400126229268
Iowa,New Hampshire,1114.7932252961587
Iowa,New Jersey,988.6040228244398
Iowa,New Mexico,864.8657624513721
Iowa,New York,917.8340405382563
Iowa,North Carolina,882.573537598198
Iowa,North Dakota,504.88516780672035
Iowa,Ohio,571.0528110853636
Iowa,Oklahoma,496.55432314306086
Iowa,Oregon,1370.8800760517734
Iowa,Pennsylvania,817.6674927042028
Iowa,Rhode Island,1128.9053023577105
Iowa,South Carolina,886.8559393782787
Iowa,South Dakota,376.73868998624755
Iowa,Tennessee,575.7530013625292
Iowa,Texas,798.8408567032126
Iowa,Utah,971.5421499120318
Iowa,Vermont,1060.2281950536503
Iowa,Virginia,838.7701826672239
Iowa,Washington,1368.6198860755817
Iowa,West Virginia,718.7510442184973
Iowa,Wisconsin,249.14009367738598
Iowa,Wyoming,719.4394949056895
Kansas,Alabama,759.2820311167027
Kansas,Alaska,2797.7372989704377
Kansas,Arizona,794.5310702553741
Kansas,Arkansas,412.56345505680815
Kansas,California,1154.4873070640579
Kansas,Colorado,388.63162741782344
Kansas,Connecticut,1371.8363283897868
Kansas,Delaware,1233.002602405565
Kansas,District of Columbia,1152.5787295531659
Kansas,Florida,1140.3659413880955
Kansas,Georgia,931.5966187999102
Kansas,Hawaii,3651.19077306228
Kansas,Idaho,932.8414268255254
Kansas,Illinois,503.66932623124615
Kansas,Indiana,656.0830251652975
Kansas,Iowa,357.19566025905846
Kansas,Kansas,0.0
Kansas,Kentucky,716.0792109612137
Kansas,Louisiana,627.114428303853
Kansas,Maine,1564.901145035886
Kansas,Maryland,1163.6873729181234
Kansas,Massachusetts,1420.009626624187
Kansas,Michigan,784.1663666717022
Kansas,Minnesota,576.2967121827942
Kansas,Mississippi,630.4374766847383
Kansas,Missouri,321.43290008005135
Kansas,Montana,820.8831327346189
Kansas,Nebraska,223.02085911315572
Kansas,Nevada,983.6268593775684
Kansas,New Hampshire,1437.3286635745299
Kansas,New Jersey,1271.5275276102768
Kansas,New Mexico,514.4052818148366
Kansas,New York,1234.329491399401
Kansas,North Carolina,1067.4680920856624
Kansas,North Dakota,627.163511350086
Kansas,Ohio,842.3456300872963
Kansas,Oklahoma,206.21026003936987
Kansas,Oregon,1210.7602131286023
Kansas,Pennsylvania,1106.6594814939017
Kansas,Rhode Island,1432.4687155694992
Kansas,South Carolina,1024.7847542742152
Kansas,South Dakota,421.65578370525435
Kansas,Tennessee,687.6785248851824
Kansas,Texas,486.77748695250614
Kansas,Utah,717.9017829473231
Kansas,Vermont,1386.359134050582
Kansas,Virginia,1065.6968575524518
Kansas,Washington,1269.9541942522037
Kansas,West Virginia,960.189633313519
Kansas,Wisconsin,605.9831782427415
Kansas,Wyoming,572.3151276707111
Kentucky,Alabama,339.0031754353686
Kentucky,Alaska,3246.2273763625662
Kentucky,Arizona,1490.4816611341446
Kentucky,Arkansas,438.38514575823626
Kentucky,California,1870.5165040181348
Kentucky,Colorado,1103.261017459923
Kentucky,Connecticut,727.2275861846044
Kentucky,Delaware,541.8655645816488
Kentucky,District of Columbia,460.6213122892939
Kentucky,Florida,635.448678594436
Kentucky,Georgia,353.36843923444843
Kentucky,Hawaii,4365.818344267574
Kentucky,Idaho,1594.3814057956265
Kentucky,Illinois,272.1800584424167
Kentucky,Indiana,171.14323897065964
Kentucky,Iowa,536.4630157222898
Kentucky,Kansas,716.0792109612137
Kentucky,Kentucky,0.0
Kentucky,Louisiana,587.2352793591817
Kentucky,Maine,990.9315129639626
Kentucky,Maryland,474.18313332644664
Kentucky,Massachusetts,786.4934181793976
Kentucky,Michigan,470.09670507744113
Kentucky,Minnesota,760.3778287494379
Kentucky,Mississippi,412.8433188315944
Kentucky,Missouri,394.81738944938763
Kentucky,Montana,1401.0702429606413
Kentucky,Nebraska,820.7328010512481
Kentucky,Nevada,1695.7580351088427
Kentucky,New Hampshire,835.356969237181
Kentucky,New Jersey,601.3613738044243
Kentucky,New Mexico,1183.5435753015927
Kentucky,New York,637.1992328906863
Kentucky,North Carolina,356.1433991750612
Kentucky,North Dakota,1030.3021948429478
Kentucky,Ohio,233.00019461957365
Kentucky,Oklahoma,690.8045121580427
Kentucky,Oregon,1887.1196500544174
Kentucky,Pennsylvania,463.7909147476135
Kentucky,Rhode Island,786.1107859873695
Kentucky,South Carolina,351.4203017133518
Kentucky,South Dakota,912.3502697977374
Kentucky,Tennessee,129.44343060560834
Kentucky,Texas,901.5668555748877
Kentucky,Utah,1430.9591566223235
Kentucky,Vermont,800.00328943067
Kentucky,Virginia,354.1064316004699
Kentucky,Washington,1901.0108420528416
Kentucky,West Virginia,266.2099309827742
Kentucky,Wisconsin,546.904627959524
Kentucky,Wyoming,1230.5689449781753
Louisiana,Alabama,325.7129074375562
Louisiana,Alaska,3423.4662951995333
Louisiana,Arizona,1165.188914492914
Louisiana,Arkansas,264.8519575702034
Louisiana,California,1623.7889090062679
Louisiana,Colorado,941.1884904734623
Louisiana,Connecticut,1293.1791630684208
Louisiana,Delaware,1080.3620118501035
Louisiana,District of Columbia,1005.2095525665494
Louisiana,Florida,597.1027568919824
Louisiana,Georgia,514.4263439533479
Louisiana,Hawaii,4030.07921126858
Louisiana,Idaho,1532.2516019976356
Louisiana,Illinois,638.3014829641045
Louisiana,Indiana,688.1115911777279
Louisiana,Iowa,763.4506860175567
Louisiana,Kansas,627.114428303853
Louisiana,Kentucky,587.2352793591817
Louisiana,Louisiana,0.0
Louisiana,Maine,1573.2800871909176
Louisiana,Maryland,1020.5401751516381
Louisiana,Massachusetts,1355.676107969068
Louisiana,Michigan,983.4264195755833
Louisiana,Minnesota,1056.5642598383215
Louisiana,Mississippi,178.70677651402238
Louisiana,Missouri,503.04150116287144
Louisiana,Montana,1447.4568151229728
Louisiana,Nebraska,842.0108730157215
Louisiana,Nevada,1499.6410855734514
Louisiana,New Hampshire,1414.182002791861
Louisiana,New Jersey,1157.028473069936
Louisiana,New Mexico,852.8439303970703
Louisiana,New York,1221.111276127402
Louisiana,North Carolina,791.6233695887738
Louisiana,North Dakota,1216.1241783216087
Louisiana,Ohio,818.634564721324
Louisiana,Oklahoma,445.0202039160439
Louisiana,Oregon,1789.380600774469
Louisiana,Pennsylvania,1041.806563458296
Louisiana,Rhode Island,1348.8350213948934
Louisiana,South Carolina,676.8844897402217
Louisiana,South Dakota,1025.3248480260766
Louisiana,Tennessee,463.83381305900934
Louisiana,Texas,434.8302457745867
Louisiana,Utah,1246.067361812912
Louisiana,Vermont,1382.8936866663448
Louisiana,Virginia,872.2887103097504
Louisiana,Washington,1878.8061818965969
Louisiana,West Virginia,829.5990413997246
Louisiana,Wisconsin,941.2126119788508
Louisiana,Wyoming,1186.1827527343792
Maine,Alabama,1278.6362479528248
Maine,Alaska,3282.6661775511416
Maine,Arizona,2351.7863303874014
Maine,Arkansas,1417.7877353518122
Maine,California,2630.762176664011
Maine,Colorado,1897.617807941879
Maine,Connecticut,312.34402094206865
Maine,Delaware,544.821255165549
Maine,District of Columbia,597.8698399291067
Maine,Florida,1361.9249187096566
Maine,Georgia,1160.460220551038
Maine,Hawaii,5103.5593173356165
Maine,Idaho,2199.4561245731898
Maine,Illinois,1076.871126117771
Maine,Indiana,944.6880915582118
Maine,Iowa,1230.5549715601703
Maine,Kansas,1564.901145035886
Maine,Kentucky,990.9315129639626
Maine,Louisiana,1573.2800871909176
Maine,Maine,0.0
Maine,Maryland,582.5075451032137
Maine,Massachusetts,250.06420974063067
Maine,Michigan,795.8274574392424
Maine,Minnesota,1206.725650246734
Maine,Mississippi,1395.2288463057416
Maine,Missouri,1286.0148841560242
Maine,Montana,1918.620952603446
Maine,Nebraska,1549.517184589178
Maine,Nevada,2425.8843092407665
Maine,New Hampshire,164.12541385943797
Maine,New Jersey,451.4542856412214
Maine,New Mexico,2078.437477913438
Maine,New York,353.92848234319763
Maine,North Carolina,861.2981664328408
Maine,North Dakota,1488.5387812370852
Maine,Ohio,771.3737174076242
Maine,Oklahoma,1623.2182636886175
Maine,Oregon,2487.740428831403
Maine,Pennsylvania,531.8156577276892
Maine,Rhode Island,280.17495098515764
Maine,South Carolina,1003.0575240983623
Maine,South Dakota,1512.3670177696008
Maine,Tennessee,1109.7035590321088
Maine,Texas,1876.711064693916
Maine,Utah,2186.3569183438462
Maine,Vermont,190.94016441792436
Maine,Virginia,735.4067690969906
Maine,Washington,2407.2592633249874
Maine,West Virginia,746.2990189258268
Maine,Wisconsin,1015.2084457272141
Maine,Wyoming,1892.3522536009818
Maryland,Alabama,709.2481892038426
Maryland,Alaska,3416.5507662983323
Maryland,Arizona,1952.6461336112088
Maryland,Arkansas,910.8599635529292
Maryland,California,2307.628845346802
Maryland,Colorado,1540.8076453927283
Maryland,Connecticut,278.1509936268759
Maryland,Delaware,69.34093155130385
Maryland,District of Columbia,15.655615158298714
Maryland,Florida,788.3031481117476
Maryland,Georgia,578.363347329885
Maryland,Hawaii,4809.446011848094
Maryland,Idaho,1971.8728672909238
Maryland,Illinois,665.5126638071398
Maryland,Indiana,510.4720123301228
Maryland,Iowa,901.8029339719839
Maryland,Kansas,1163.6873729181234
Maryland,Kentucky,474.18313332644664
Maryland,Louisiana,1020.5401751516381
Maryland,Maine,582.5075451032137
Maryland,Maryland,0.0
Maryland,Massachusetts,342.59988065842055
Maryland,Michigan,575.7329735029788
Maryland,Minnesota,1018.8821779662042
Maryland,Mississippi,842.3144346291691
Maryland,Missouri,847.116120063156
Maryland,Montana,1736.948837599431
Maryland,Nebraska,1223.6434217881738
Maryland,Nevada,2121.0877240011355
Maryland,New Hampshire,418.44325468524715
Maryland,New Jersey,137.5032469694831
Maryland,New Mexico,1651.2050208281692
Maryland,New York,277.02636056839486
Maryland,North Carolina,280.49846209009013
Maryland,North Dakota,1320.6204493976134
Maryland,Ohio,331.0454566511964
Maryland,Oklahoma,1162.310993561861
Maryland,Oregon,2268.7711934606345
Maryland,Pennsylvania,136.7031898311117
Maryland,Rhode Island,330.10871387933446
Maryland,South Carolina,421.51075028480807
Maryland,South Dakota,1261.9567126197608
Maryland,Tennessee,569.5478485645538
Maryland,Texas,1372.662722554848
Maryland,Utah,1860.9803386605242
Maryland,Vermont,406.60991462006285
Maryland,Virginia,154.14214081545555
Maryland,Washington,2246.0234946365854
Maryland,West Virginia,208.64369325739705
Maryland,Wisconsin,780.9662201479858
Maryland,Wyoming,1620.992142857424
Massachusetts,Alabama,1049.9756176464837
Massachusetts,Alaska,3382.6351589730943
Massachusetts,Arizona,2214.3354575497224
Massachusetts,Arkansas,1223.1686280558083
Massachusetts,California,2529.911177863115
Massachusetts,Colorado,1776.2235839931418
Massachusetts,Connecticut,64.64876288368384
Massachusetts,Delaware,297.7334550422825
Massachusetts,District of Columbia,358.24467369293694
Massachusetts,Florida,1112.9318764310133
Massachusetts,Georgia,919.7634124540098
Massachusetts,Hawaii,5024.233307089131
Massachusetts,Idaho,2138.22263966258
Massachusetts,Illinois,918.113536741961
Massachusetts,Indiana,772.1746256363492
Massachusetts,Iowa,1110.6300743015754
Massachusetts,Kansas,1420.009626624187
Massachusetts,Kentucky,786.4934181793976
Massachusetts,Louisiana,1355.676107969068
Massachusetts,Maine,250.06420974063067
Massachusetts,Maryland,342.59988065842055
Massachusetts,Massachusetts,0.0
Massachusetts,Michigan,699.8649535859623
Massachusetts,Minnesota,1145.8421110246481
Massachusetts,Mississippi,1176.9723344305148
Massachusetts,Missouri,1120.4463859833365
Massachusetts,Montana,1874.4614604904325
Massachusetts,Nebraska,1437.4291414370762
Massachusetts,Nevada,2332.1016331440496
Massachusetts,New Hampshire,98.75771201501512
Massachusetts,New Jersey,206.51184505919068
Massachusetts,New Mexico,1926.2470022364043
Massachusetts,New York,195.5456418094519
Massachusetts,North Carolina,616.4983428104093
Massachusetts,North Dakota,1443.4699163578903
Massachusetts,Ohio,587.4592335128837
Massachusetts,Oklahoma,1451.966557387277
Massachusetts,Oregon,2432.6312899245295
Massachusetts,Pennsylvania,324.7353927921049
Massachusetts,Rhode Island,42.30662407594416
Massachusetts,South Carolina,758.343587492428
Massachusetts,South Dakota,1432.2618014613784
Massachusetts,Tennessee,896.3879535458265
Massachusetts,Texas,1686.267484885788
Massachusetts,Utah,2081.582096295773
Massachusetts,Vermont,132.18696853722454
Massachusetts,Virginia,496.72894400859235
Massachusetts,Washington,2376.8400382133427
Massachusetts,West Virginia,527.0717931806047
Massachusetts,Wisconsin,927.211648542628
Massachusetts,Wyoming,1808.7506023591
Michigan,Alabama,801.5330362200334
Michigan,Alaska,2860.1456894661437
Michigan,Arizona,1559.6041693669438
Michigan,Arkansas,751.6848915505938
Michigan,California,1839.3213945932002
Michigan,Colorado,1102.024217949025
Michigan,Connecticut,668.9289243170263
Michigan,Delaware,631.253097625279
Michigan,District of Columbia,573.6918424020437
Michigan,Florida,1095.9465399806281
Michigan,Georgia,814.326386294909
Michigan,Hawaii,4326.664352714762
Michigan,Idaho,1439.107581260649
Michigan,Illinois,354.9409337323866
Michigan,Indiana,310.5473502731347
Michigan,Iowa,437.12055436349544
Michigan,Kansas,784.1663666717022
Michigan,Kentucky,470.09670507744113
Michigan,Louisiana,983.4264195755833
Michigan,Maine,795.8274574392424
Michigan,Maryland,575.7329735029788
Michigan,Massachusetts,699.8649535859623
Michigan,Michigan,0.0
Michigan,Minnesota,453.23532921428307
Michigan,Mississippi,833.070848594628
Michigan,Missouri,552.0076128079097
Michigan,Montana,1182.1389607505182
Michigan,Nebraska,753.7357388701081
Michigan,Nevada,1637.6319093244852
Michigan,New Hampshire,689.7655559187126
Michigan,New Jersey,620.003771719186
Michigan,New Mexico,1297.6960091971332
Michigan,New York,504.36475566610966
Michigan,North Carolina,685.1780808920857
Michigan,North Dakota,755.592134375228
Michigan,Ohio,310.61785599580884
Michigan,Oklahoma,879.482510823511
Michigan,Oregon,1734.2759206933724
Michigan,Pennsylvania,455.65269100550773
Michigan,Rhode Island,724.6261232921102
Michigan,South Carolina,758.9307764854176
Michigan,South Dakota,732.5067801887585
Michigan,Tennessee,587.7822022062884
Michigan,Texas,1165.6263963590259
Michigan,Utah,1392.8957555708166
Michigan,Vermont,632.586257242779
Michigan,Virginia,582.2631092825502
Michigan,Washington,1689.0079624152372
Michigan,West Virginia,465.3738659384548
Michigan,Wisconsin,227.35932603340677
Michigan,Wyoming,1110.048951863489
Minnesota,Alabama,1012.3078390288449
Minnesota,Alaska,2486.024623978533
Minnesota,Arizona,1230.8291480569565
Minnesota,Arkansas,791.7307153420936
Minnesota,California,1436.052543875623
Minnesota,Colorado,760.9023125248785
Minnesota,Connecticut,1119.2798491054516
Minnesota,Delaware,1078.512041235664
Minnesota,District of Columbia,1014.8289054048794
Minnesota,Florida,1377.17904446819
Minnesota,Georgia,1103.42258406011
Minnesota,Hawaii,3896.952693235179
Minnesota,Idaho,995.5941416992357
Minnesota,Illinois,501.8813507633555
Minnesota,Indiana,598.6834727179605
Minnesota,Iowa,293.1384453380917
Minnesota,Kansas,576.2967121827942
Minnesota,Kentucky,760.3778287494379
Minnesota,Louisiana,1056.5642598383215
Minnesota,Maine,1206.725650246734
Minnesota,Maryland,1018.8821779662042
Minnesota,Massachusetts,1145.8421110246481
Minnesota,Michigan,453.23532921428307
Minnesota,Minnesota,0.0
Minnesota,Mississippi,966.2484615256076
Minnesota,Missouri,555.0147408974966
Minnesota,Montana,729.652128893785
Minnesota,Nebraska,426.7563495508852
Minnesota,Nevada,1226.6786433014543
Minnesota,New Hampshire,1124.08291227987
Minnesota,New Jersey,1072.7270074471776
Minnesota,New Mexico,1027.0151533512208
Minnesota,New York,951.6969090008105
Minnesota,North Carolina,1072.4443443490438
Minnesota,North Dakota,302.7521628143749
Minnesota,Ohio,711.7932372705482
Minnesota,Oklahoma,756.2516731651081
Minnesota,Oregon,1288.005284337563
Minnesota,Pennsylvania,906.2004353230649
Minnesota,Rhode Island,1173.2831609742125
Minnesota,South Carolina,1106.9504681132448
Minnesota,South Dakota,314.81202159730276
Minnesota,Tennessee,829.5796798913416
Minnesota,Texas,1056.0270346776474
Minnesota,Utah,1002.4570109185984
Minnesota,Vermont,1064.5312376715285
Minnesota,Virginia,997.1091617404782
Minnesota,Washington,1235.8107006512357
Minnesota,West Virginia,873.7653746787674
Minnesota,Wisconsin,238.69085500116762
Minnesota,Wyoming,690.2897761857627
Mississippi,Alabama,165.33445966983797
Mississippi,Alaska,3394.038860625284
Mississippi,Arizona,1271.686938108764
Mississippi,Arkansas,218.13584380497258
Mississippi,California,1711.5508665538819
Mississippi,Colorado,988.2947571854322
Mississippi,Connecticut,1114.5063493741973
Mississippi,Delaware,902.732350568627
Mississippi,District of Columbia,827.0322283800755
Mississippi,Florida,514.2631074374013
Mississippi,Georgia,362.76185164744703
Mississippi,Hawaii,4154.127275858207
Mississippi,Idaho,1561.5097557651634
Mississippi,Illinois,504.3937614124155
Mississippi,Indiana,528.3510373125248
Mississippi,Iowa,677.385001009244
Mississippi,Kansas,630.4374766847383
Mississippi,Kentucky,412.8433188315944
Mississippi,Louisiana,178.70677651402238
Mississippi,Maine,1395.2288463057416
Mississippi,Maryland,842.3144346291691
Mississippi,Massachusetts,1176.9723344305148
Mississippi,Michigan,833.070848594628
Mississippi,Minnesota,966.2484615256076
Mississippi,Mississippi,0.0
Mississippi,Missouri,418.0831672070863
Mississippi,Montana,1441.6745619597764
Mississippi,Nebraska,824.0346030746142
Mississippi,Nevada,1570.1742451216483
Mississippi,New Hampshire,1235.7634792512624
Mississippi,New Jersey,978.597939300248
Mississippi,New Mexico,954.6187720051216
Mississippi,New York,1043.5927435280282
Mississippi,North Carolina,619.969706612646
Mississippi,North Dakota,1162.7215575954806
Mississippi,Ohio,645.5847835198697
Mississippi,Oklahoma,489.4305528270419
Mississippi,Oregon,1833.1146552538291
Mississippi,Pennsylvania,863.5639845155328
Mississippi,Rhode Island,1170.2677417069199
Mississippi,South Carolina,513.7742165036022
Mississippi,South Dakota,987.5368842406747
Mississippi,Tennessee,286.84751154944735
Mississippi,Texas,573.141474166204
Mississippi,Utah,1308.832730064455
Mississippi,Vermont,1205.0313002449316
Mississippi,Virginia,694.9828710886194
Mississippi,Washington,1900.3825545930401
Mississippi,West Virginia,650.9659268036638
Mississippi,Wisconsin,820.1984722671191
Mississippi,Wyoming,1202.7362818292142
Missouri,Alabama,498.1584422486079
Missouri,Alaska,2982.588290434651
Missouri,Arizona,1105.5670968474853
Missouri,Arkansas,238.77549993406038
Missouri,California,1475.7255524379968
Missouri,Colorado,708.5453215404042
Missouri,Connecticut,1068.5265253329433
Missouri,Delaware,916.4306421067912
Missouri,District of Columbia,835.415342176841
Missouri,Florida,883.847718861653
Missouri,Georgia,642.5345155171522
Missouri,Hawaii,3972.3392929792685
Missouri,Idaho,1219.4253382429583
Missouri,Illinois,210.1200965287713
Missouri,Indiana,348.3192260506478
Missouri,Iowa,262.3653626721819
Missouri,Kansas,321.43290008005135
Missouri,Kentucky,394.81738944938763
Missouri,Louisiana,503.04150116287144
Missouri,Maine,1286.0148841560242
Missouri,Maryland,847.116120063156
Missouri,Massachusetts,1120.4463859833365
Missouri,Michigan,552.0076128079097
Missouri,Minnesota,555.0147408974966
Missouri,Mississippi,418.0831672070863
Missouri,Missouri,0.0
Missouri,Montana,1056.872531765115
Missouri,Nebraska,446.951199494301
Missouri,Nevada,1301.8894400786105
Missouri,New Hampshire,1147.6069617416456
Missouri,New Jersey,960.3344277269866
Missouri,New Mexico,807.5632806665986
Missouri,New York,942.576849618315
Missouri,North Carolina,747.9292832910377
Missouri,North Dakota,746.853161837401
Missouri,Ohio,534.3648644932218
Missouri,Oklahoma,337.660434875884
Missouri,Oregon,1507.4329673023647
Missouri,Pennsylvania,800.1910847113132
Missouri,Rhode Island,1129.235540937349
Missouri,South Carolina,714.6897946829537
Missouri,South Dakota,582.0751830934225
Missouri,Tennessee,378.66714792902155
Missouri,Texas,613.8335348844546
Missouri,Utah,1036.7101927929957
Missouri,Vermont,1100.7315944567858
Missouri,Virginia,744.6402056816843
Missouri,Washington,1540.7906685735456
Missouri,West Virginia,641.3857288377445
Missouri,Wisconsin,450.9821711970468
Missouri,Wyoming,853.5327075190608
Montana,Alabama,1551.080494877842
Montana,Alaska,1985.7359145006203
Montana,Arizona,888.0527606841646
Montana,Arkansas,1224.648581041883
Montana,California,846.7190729343948
Montana,Colorado,593.1001284191967
Montana,Connecticut,1848.8834115294092
Montana,Delaware,1799.5322277564787
Montana,District of Columbia,1731.3685658928543
Montana,Florida,1937.805589473495
Montana,Georgia,1697.852029501666
Montana,Hawaii,3195.934655841659
Montana,Idaho,304.66759066289325
Montana,Illinois,1130.145088626623
Montana,Indiana,1267.6236863061258
Montana,Iowa,865.4778608681065
Montana,Kansas,820.8831327346189
Montana,Kentucky,1401.0702429606413
Montana,Louisiana,1447.4568151229728
Montana,Maine,1918.620952603446
Montana,Maryland,1736.948837599431
Montana,Massachusetts,1874.4614604904325
Montana,Michigan,1182.1389607505182
Montana,Minnesota,729.652128893785
Montana,Mississippi,1441.6745619597764
Montana,Missouri,1056.872531765115
Montana,Montana,0.0
Montana,Nebraska,618.0782338317592
Montana,Nevada,639.1134936000057
Montana,New Hampshire,1848.4303384033094
Montana,New Jersey,1799.7447140726158
Montana,New Mexico,891.6848153344193
Montana,New York,1680.9277612671015
Montana,North Carolina,1747.4845281448224
Montana,North Dakota,431.8271934254088
Montana,Ohio,1415.4763405079675
Montana,Oklahoma,1009.7568126867977
Montana,Oregon,572.0635064156111
Montana,Pennsylvania,1631.219179777479
Montana,Rhode Island,1902.581555702212
Montana,South Carolina,1749.5772058442383
Montana,South Dakota,488.8175260986298
Montana,Tennessee,1426.0318183409688
Montana,Texas,1205.8000464675779
Montana,Utah,544.5617033070132
Montana,Vermont,1788.3326603428113
Montana,Virginia,1695.1737880027756
Montana,Washington,509.0748174968363
Montana,West Virginia,1572.5130685079746
Montana,Wisconsin,960.1132116827364
Montana,Wyoming,298.10241554452585
Nebraska,Alabama,934.5891402478613
Nebraska,Alaska,2581.687314942871
Nebraska,Arizona,818.0405810069661
Nebraska,Arkansas,607.8451221218771
Nebraska,California,1092.8386662238713
Nebraska,Colorado,350.84853852266855
Nebraska,Connecticut,1396.8096427608068
Nebraska,Delaware,1291.5254862367499
Nebraska,District of Columbia,1214.734084729455
Nebraska,Florida,1321.0505305431236
Nebraska,Georgia,1089.0258343426638
Nebraska,Hawaii,3592.0321377669375
Nebraska,Idaho,774.9355494000204
Nebraska,Illinois,564.9652509484721
Nebraska,Indiana,717.7350329600115
Nebraska,Iowa,327.2958332752905
Nebraska,Kansas,223.02085911315572
Nebraska,Kentucky,820.7328010512481
Nebraska,Louisiana,842.0108730157215
Nebraska,Maine,1549.517184589178
Nebraska,Maryland,1223.6434217881738
Nebraska,Massachusetts,1437.4291414370762
Nebraska,Michigan,753.7357388701081
Nebraska,Minnesota,426.7563495508852
Nebraska,Mississippi,824.0346030746142
Nebraska,Missouri,446.951199494301
Nebraska,Montana,618.0782338317592
Nebraska,Nebraska,0.0
Nebraska,Nevada,899.1588698668386
Nebraska,New Hampshire,1439.133271952877
Nebraska,New Jersey,1314.6973333072715
Nebraska,New Mexico,600.2977960036382
Nebraska,New York,1244.0305617148076
Nebraska,North Carolina,1176.431095213873
Nebraska,North Dakota,409.5715309565003
Nebraska,Ohio,892.7233407242552
Nebraska,Oklahoma,428.789211714437
Nebraska,Oregon,1066.4569654567022
Nebraska,Pennsylvania,1144.091953227529
Nebraska,Rhode Island,1456.1014786844594
Nebraska,South Carolina,1157.5256544529407
Nebraska,South Dakota,201.8203555460065
Nebraska,Tennessee,824.2843248181706
Nebraska,Texas,694.2902376186602
Nebraska,Utah,644.3035454890322
Nebraska,Vermont,1383.6024919271465
Nebraska,Virginia,1149.4181819296214
Nebraska,Washington,1093.9682998174608
Nebraska,West Virginia,1033.1848075813266
Nebraska,Wisconsin,539.3076405213717
Nebraska,Wyoming,409.9859821724917
Nevada,Alabama,1719.8886653920197
Nevada,Alaska,2238.4831721567703
Nevada,Arizona,444.2022127297277
Nevada,Arkansas,1366.0176508367556
Nevada,California,213.7854653576086
Nevada,Colorado,595.2827500448884
Nevada,Connecticut,2293.7249260756976
Nevada,Delaware,2189.392796084717
Nevada,District of Columbia,2111.697542028036
Nevada,Florida,2081.5179410842115
Nevada,Georgia,1904.4804263843844
Nevada,Hawaii,2693.3972144434697
Nevada,Idaho,361.87685767310035
Nevada,Illinois,1457.4135034999938
Nevada,Indiana,1612.112858472664
Nevada,Iowa,1225.7400126229268
Nevada,Kansas,983.6268593775684
Nevada,Kentucky,1695.7580351088427
Nevada,Louisiana,1499.6410855734514
Nevada,Maine,2425.8843092407665
Nevada,Maryland,2121.0877240011355
Nevada,Massachusetts,2332.1016331440496
Nevada,Michigan,1637.6319093244852
Nevada,Minnesota,1226.6786433014543
Nevada,Mississippi,1570.1742451216483
Nevada,Missouri,1301.8894400786105
Nevada,Montana,639.1134936000057
Nevada,Nebraska,899.1588698668386
Nevada,Nevada,0.0
Nevada,New Hampshire,2327.3927914988653
Nevada,New Jersey,2213.854783919048
Nevada,New Mexico,673.7312354085492
Nevada,New York,2137.364873143425
Nevada,North Carolina,2049.807154831651
Nevada,North Dakota,985.1471900379729
Nevada,Ohio,1790.7151872371014
Nevada,Oklahoma,1080.9376999422334
Nevada,Oregon,377.16089249683256
Nevada,Pennsylvania,2043.192767482042
Nevada,Rhode Island,2352.4706264786005
Nevada,South Carolina,2007.462431948302
Nevada,South Dakota,914.6651384512955
Nevada,Tennessee,1670.9056673945636
Nevada,Texas,1113.7545504973014
Nevada,Utah,265.80628336291227
Nevada,Vermont,2270.0670575997315
Nevada,Virginia,2038.6702310664534
Nevada,Washington,588.0775484305564
Nevada,West Virginia,1926.2872613496606
Nevada,Wisconsin,1412.6347698739955
Nevada,Wyoming,536.4711478530933
New Hampshire,Alabama,1116.230172874942
New Hampshire,Alaska,3309.2876050304394
New Hampshire,Arizona,2229.362037278989
New Hampshire,Arkansas,1266.9596676757237
New Hampshire,California,2528.5289739217196
